archetype,gene,log1p,z_scaled
arch_1,Apob,1.1618675,0.023365024
arch_1,Apobec1,0.013881013,0.020488415
arch_1,Apoc1,1.8580498,0.10847565
arch_1,Apoc3,0.837352,0.16583389
arch_1,Apoc4,1.0339217,0.2605917
arch_1,Apoe,2.9621255,0.7137765
arch_1,Apof,0.42631942,0.23234358
arch_1,Apoh,1.0598782,0.664642
arch_1,Apol7a,0.09573555,-0.11022141
arch_1,Apol9a,0.118599184,-0.0822605
arch_1,Apol9b,0.14928657,-0.117288694
arch_1,Apom,0.39422223,0.410563
arch_1,Apon,0.49902377,0.09172009
arch_1,Apoo,0.017234566,-0.06308646
arch_1,Apool,0.030652106,0.03467911
arch_1,Apopt1,0.028605733,0.025551377
arch_1,App,0.029726839,0.026071237
arch_1,Appbp2,0.025868544,-0.058832735
arch_1,Appl1,0.021601897,-0.016482979
arch_1,Appl2,0.0067104823,-0.07141712
arch_1,Aprt,0.0691728,-0.03850013
arch_1,Aptx,0.010034167,-0.023528414
arch_1,Aqp11,0.05461723,-0.033452004
arch_1,Aqp4,0.0065435753,-0.023966525
arch_1,Aqp8,0.18188526,-0.03434813
arch_1,Aqp9,0.2567461,-0.07021419
arch_1,Aqr,0.018603934,-0.026690168
arch_1,Araf,0.054006223,-0.012094114
arch_1,Arap1,0.027017683,-0.0009628185
arch_1,Arap2,0.01834095,-0.03550058
arch_1,Arcn1,0.091666766,-0.009218848
arch_1,Arel1,0.03184237,-0.0061906734
arch_1,Arf1,0.15355077,-0.14000538
arch_1,Arf2,0.0062129395,-0.026714196
arch_1,Arf3,0.081221014,-0.024260659
arch_1,Arf4,0.123890035,-0.03264542
arch_1,Arf5,0.13503939,-0.18962164
arch_1,Arf6,0.02813976,-0.04191696
arch_1,Arfgap1,0.024891887,-0.034848925
arch_1,Arfgap2,0.092040405,-0.022130217
arch_1,Arfgef1,0.08152889,0.0151253035
arch_1,Arfgef2,0.019721473,-0.09869591
arch_1,Arfip1,0.023699624,0.00516317
arch_1,Arfip2,0.008074229,-0.0033530889
arch_1,Arfrp1,0.019331874,-0.054727186
arch_1,Arg1,0.33697048,-0.06299525
arch_1,Arglu1,0.04240427,-0.0482716
arch_1,Arhgap1,0.003580621,-0.058714956
arch_1,Arhgap12,0.013472247,-0.054053172
arch_1,Arhgap17,0.008293079,-0.018427026
arch_1,Arhgap18,0.015464796,-0.057899624
arch_1,Arhgap21,0.02471493,0.048342336
arch_1,Arhgap24,0.0067517534,-0.0031688937
arch_1,Arhgap26,0.010833556,-0.016232138
arch_1,Arhgap29,0.052675426,-0.035090584
arch_1,Arhgap32,0.009453858,0.0018255166
arch_1,Arhgap35,0.04937701,-0.06421969
arch_1,Arhgap42,0.06083135,-0.0699737
arch_1,Arhgap5,0.11581512,-0.059664987
arch_1,Arhgap6,0.012511495,-0.0064235604
arch_1,Arhgdia,0.03613823,-0.08677502
arch_1,Arhgef1,0.014608027,-0.026407309
arch_1,Arhgef10l,0.008053063,-0.08366167
arch_1,Arhgef12,0.107409716,-0.09574838
arch_1,Arhgef18,0.01485501,-0.038275354
arch_1,Arhgef19,0.042276084,0.016547186
arch_1,Arhgef26,0.041940168,-0.008053929
arch_1,Arhgef3,0.016738782,-0.011666788
arch_1,Arhgef5,0.020679906,-0.05684918
arch_1,Arhgef7,0.011422984,-0.030704554
arch_1,Arid1a,0.049514137,-0.081606604
arch_1,Arid1b,0.014420605,-0.0907096
arch_1,Arid2,0.017953208,-0.062491473
arch_1,Arid4a,0.01578748,-0.07165016
arch_1,Arid4b,0.021575836,-0.03278114
arch_1,Arid5b,0.1270855,-0.093244486
arch_1,Arih1,0.046465743,0.017792255
arch_1,Arih2,0.034539375,-0.064803444
arch_1,Arl1,0.07882543,-0.09434883
arch_1,Arl14ep,0.0032068775,-0.051120367
arch_1,Arl15,0.0042684763,-0.043780565
arch_1,Arl16,0.0075948294,-0.016010622
arch_1,Arl2bp,0.011558348,-0.037300467
arch_1,Arl3,0.01633436,-0.04976255
arch_1,Arl4a,0.06606055,-0.051229686
arch_1,Arl4d,0.04551166,-0.057280548
arch_1,Arl5a,0.1429582,-0.070774525
arch_1,Arl5b,0.036869533,-0.07061826
arch_1,Arl6ip1,0.3447208,-0.08848508
arch_1,Arl6ip4,0.06135575,-0.100495525
arch_1,Arl6ip5,0.026568566,-0.016827673
arch_1,Arl6ip6,0.019102506,0.017206376
arch_1,Arl8a,0.01801726,-0.010354035
arch_1,Arl8b,0.06441509,-0.06776584
arch_1,Armc1,0.068722956,-0.053544506
arch_1,Armc10,0.0042626327,-0.060865056
arch_1,Armc5,0.0110458275,-0.031724665
arch_1,Armc8,0.017808538,-0.067046195
arch_1,Armcx3,0.018200127,0.056247685
arch_1,Armt1,0.011094843,-0.026234495
arch_1,Arnt,0.02669685,0.012169056
arch_1,Arpc1a,0.080264464,-0.050831378
arch_1,Arpc1b,0.03560738,-0.080856256
arch_1,Arpc2,0.147411,-0.13223675
arch_1,Arpc3,0.06646553,0.013382574
arch_1,Arpc4,0.039760366,0.002635597
arch_1,Arpc5,0.090904616,-0.12272539
arch_1,Arpc5l,0.06166761,-0.14127094
arch_1,Arpp19,0.23770046,-0.14311121
arch_1,Arrdc3,0.08953617,-0.07414149
arch_1,Arrdc4,0.01488016,-0.033076867
arch_1,Arsa,0.03092001,-0.07461759
arch_1,Arsb,0.027893523,-0.048878737
arch_1,Arsg,0.021289362,0.009593816
arch_1,Arsk,0.006964824,-0.032041408
arch_1,As3mt,0.043262646,-0.05841042
arch_1,Asah1,0.024110677,0.0064352145
arch_1,Asah2,0.011451206,-0.013448155
arch_1,Asap1,0.01230859,-0.045117766
arch_1,Asap2,0.0051468727,-0.03335642
arch_1,Asap3,0.006288233,-0.032666285
arch_1,Asb13,0.0454358,-0.024045825
arch_1,Asb3,0.015029606,0.02339321
arch_1,Asb7,0.015498069,-0.02789021
arch_1,Asb8,0.021978673,-0.031781554
arch_1,Ascc1,0.017537089,-0.036836967
arch_1,Ascc2,0.023434378,0.007084052
arch_1,Ascc3,0.0356341,-0.07134037
arch_1,Asf1a,0.013559371,0.0037091407
arch_1,Asgr1,0.38128874,-0.06390364
arch_1,Asgr2,0.23000383,-0.002061761
arch_1,Ash1l,0.0458629,-0.062237218
arch_1,Ash2l,0.0119649805,-0.04045655
arch_1,Asl,0.33689585,0.12284292
arch_1,Asna1,0.014566466,-0.019730808
arch_1,Asnsd1,0.033597663,-0.069449216
arch_1,Aspa,0.013121927,-0.042084087
arch_1,Aspdh,0.11251858,0.077946134
arch_1,Aspg,0.15570539,-0.03297243
arch_1,Asph,0.034886878,-0.018220844
arch_1,Aspscr1,0.05638686,-0.0073761577
arch_1,Asrgl1,0.007728488,-0.026752494
arch_1,Ass1,0.50853515,-0.14365481
arch_1,Asxl1,0.01484229,-0.043071277
arch_1,Asxl2,0.029229395,-0.030740805
arch_1,Atad1,0.06416609,-0.027475804
arch_1,Atad2b,0.033528727,0.035776842
arch_1,Atad3a,0.04133101,-0.0001997773
arch_1,Atat1,0.010508472,-0.017785277
arch_1,Ate1,0.023942035,0.05136405
arch_1,Atf1,0.027368799,-0.061732158
arch_1,Atf2,0.04011387,-0.025975015
arch_1,Atf3,0.015120482,-0.0684907
arch_1,Atf4,0.073006995,-0.16149771
arch_1,Atf5,0.23908335,-0.18468365
arch_1,Atf6,0.046571568,-0.027892374
arch_1,Atf6b,0.007172985,-0.026760474
arch_1,Atf7,0.016563546,-0.025204662
arch_1,Atf7ip,0.017029842,-0.01249174
arch_1,Atg10,0.0057328185,-0.045495834
arch_1,Atg101,0.08148408,0.013629943
arch_1,Atg12,0.0205023,-0.065342866
arch_1,Atg13,0.044143695,-0.012765908
arch_1,Atg14,0.018767925,-0.042450905
arch_1,Atg16l1,0.017051358,-0.06813809
arch_1,Atg16l2,0.011007736,-0.01189191
arch_1,Atg2a,0.032306295,-0.05007534
arch_1,Atg2b,0.0128166955,-0.0414289
arch_1,Atg3,0.07534879,-0.043796595
arch_1,Atg4a,0.008922644,0.0024074013
arch_1,Atg4b,0.021481456,-0.047045197
arch_1,Atg4c,0.0054685725,-0.047776923
arch_1,Atg4d,0.03358457,-0.038718726
arch_1,Atg5,0.056503676,-0.09698413
arch_1,Atg7,0.03644491,-0.04350236
arch_1,Atg9a,0.036762133,-0.061854757
arch_1,Atic,0.010698153,-0.033100866
arch_1,Atl2,0.08212138,-0.026687777
arch_1,Atl3,0.057601344,0.008241944
arch_1,Atm,0.005401264,-0.05902892
arch_1,Atmin,0.00830303,-0.027221553
arch_1,Atn1,0.008112399,-0.064203665
arch_1,Atoh8,0.026230162,0.008853121
arch_1,Atox1,0.34624064,-0.019867409
arch_1,Atp11b,0.023653157,-0.03359559
arch_1,Atp11c,0.14756872,-0.057639517
arch_1,Atp13a1,0.046801206,0.069519825
arch_1,Atp13a2,0.021644399,0.009892222
arch_1,Atp13a3,0.09268319,-0.057810597
arch_1,Atp1a1,0.17871228,-0.02054201
arch_1,Atp1b1,0.08232982,-0.024224667
arch_1,Atp1b3,0.03632383,0.020410433
arch_1,Atp23,0.006527773,-0.037579097
arch_1,Atp2a2,0.10880577,-0.011270318
arch_1,Atp2b1,0.051157136,-0.026961999
arch_1,Atp2c1,0.024647359,-0.017352011
arch_1,Atp5a1,0.5145129,-0.080379345
arch_1,Atp5b,0.5622155,0.14775296
arch_1,Atp5c1,0.24051854,-0.062954545
arch_1,Atp5d,0.3072642,-0.0072806324
arch_1,Atp5e,0.48531777,-0.09229646
arch_1,Atp5f1,0.26035288,-0.11018125
arch_1,Atp5g1,0.34077844,-0.1275014
arch_1,Atp5g2,0.20988585,-0.19883627
arch_1,Atp5g3,0.6500234,0.32405
arch_1,Atp5h,0.20071921,-0.022122381
arch_1,Atp5j,0.25502667,0.008424448
arch_1,Atp5j2,0.33942905,0.29712415
arch_1,Atp5k,0.47028252,0.17767334
arch_1,Atp5l,0.32299456,-0.034837753
arch_1,Atp5o.1,0.24532613,0.08304857
arch_1,Atp6ap1,0.04907506,-0.017629163
arch_1,Atp6ap2,0.040474165,-0.048041247
arch_1,Atp6v0a1,0.02658787,-0.04079592
arch_1,Atp6v0a2,0.015493937,-0.049714904
arch_1,Atp6v0b,0.11639887,-0.027288064
arch_1,Atp6v0d1,0.075932205,-0.024167486
arch_1,Atp6v0e,0.09074378,0.008232026
arch_1,Atp6v1a,0.066247836,-0.08903049
arch_1,Atp6v1b2,0.027917812,-0.09099247
arch_1,Atp6v1c1,0.0393353,-0.042714942
arch_1,Atp6v1d,0.032824773,-0.075034164
arch_1,Atp6v1e1,0.105308585,-0.0977573
arch_1,Atp6v1f,0.12279534,0.039869368
arch_1,Atp6v1g1,0.15081725,0.0071611074
arch_1,Atp6v1h,0.033955023,-0.047908347
arch_1,Atp7b,0.02019585,-0.07994317
arch_1,Atp8b1,0.047219574,-0.022317149
arch_1,Atp9a,0.05716469,-0.01750677
arch_1,Atp9b,0.028365022,-0.01776484
arch_1,Atpaf1,0.012617234,-0.0140080275
arch_1,Atpaf2,0.015148624,0.011120079
arch_1,Atpif1,0.09048238,0.048092373
arch_1,Atr,0.012934717,0.04815083
arch_1,Atraid,0.10076564,0.03940062
arch_1,Atrip,0.0075641354,-0.046394087
arch_1,Atrn,0.057607472,-0.0460063
arch_1,Atrnl1,0.012469387,-0.042834923
arch_1,Atrx,0.072831586,0.020614287
arch_1,Atxn1,0.064475186,-0.029279664
arch_1,Atxn10,0.06696652,-0.03162133
arch_1,Atxn1l,0.0050682775,-0.069304384
arch_1,Atxn2,0.06703987,-0.019275982
arch_1,Atxn2l,0.016841501,-0.0444454
arch_1,Atxn3,0.01494766,0.016859023
arch_1,Atxn7,0.03955745,0.007475881
arch_1,Atxn7l1,0.014009144,-0.047066137
arch_1,Atxn7l3,0.008435548,-0.099611424
arch_1,Atxn7l3b,0.12641574,-0.17708053
arch_1,Auh,0.031263024,-0.07551564
arch_1,Aup1,0.16372468,-0.031904433
arch_1,Aurkaip1,0.10501461,-0.016543575
arch_1,Aven,0.022874955,-0.048543468
arch_1,Avl9,0.022974364,-0.022523958
arch_1,Avpi1,0.09161538,-0.032578528
arch_1,Avpr1a,0.013319807,-0.027896892
arch_1,Axin1,0.013584424,-0.043481026
arch_1,Azgp1,0.6458225,0.05665427
arch_1,Azi2,0.049195413,-0.05155474
arch_1,Azin1,0.066147394,-0.1003383
arch_1,B230118H07Rik,0.019044993,-0.052514993
arch_1,B230219D22Rik,0.057369795,-0.107775636
arch_1,B230354K17Rik,0.004926675,-0.03781186
arch_1,B2m,1.0543754,0.1722753
arch_1,B3galnt2,0.0069302446,-0.023665018
arch_1,B3galt1,0.032625984,-0.0437586
arch_1,B3gat3,0.025884982,-0.09261007
arch_1,B430010I23Rik,0.0037088995,-0.06846031
arch_1,B430119L08Rik,0.04456132,-0.005439235
arch_1,B4galnt1,0.080412365,-0.050524652
arch_1,B4galt1,0.027753314,-0.07627916
arch_1,B4galt3,0.011092378,0.03353441
arch_1,B4galt5,0.021376811,0.008673308
arch_1,B4galt7,0.007065222,-0.016409557
arch_1,B4gat1,0.018342305,-0.021361258
arch_1,B630019A10Rik,0.10280677,-0.13693723
arch_1,B9d2,0.007337764,-0.004482869
arch_1,BC003331,0.038304254,-0.019558579
arch_1,BC003965,0.036858108,-0.08653711
arch_1,BC004004,0.08932566,0.025457356
arch_1,BC005537,0.20627636,-0.089070044
arch_1,BC005561,0.024703566,0.058897745
arch_1,BC005624,0.028357236,0.016965235
arch_1,BC017158,0.012643477,0.017119154
arch_1,BC017643,0.0064157066,-0.0015340997
arch_1,BC024978,0.006120624,-0.036532573
arch_1,BC025446,0.08870777,-0.08618199
arch_1,BC029722,0.015581878,-0.04589058
arch_1,BC031181,0.09445675,-0.05518061
arch_1,BC037034,0.006025976,-0.028982854
arch_1,BC049987,0.0059749633,-0.020869918
arch_1,BC051226,0.0058871927,-0.02708339
arch_1,Baat,0.1410209,-0.038061857
arch_1,Babam1,0.075634174,-0.04970315
arch_1,Babam2,0.025264138,-0.04743534
arch_1,Bace1,0.021086618,0.0072818864
arch_1,Bach1,0.045817085,-0.105220556
arch_1,Bach2,0.0208298,0.016450606
arch_1,Bad,0.017309155,-0.054502647
arch_1,Bag1,0.1507554,-0.06890294
arch_1,Bag3,0.022246944,-0.03200341
arch_1,Bag4,0.058522817,-0.056271087
arch_1,Bag5,0.017355477,0.011748771
arch_1,Bag6,0.0360211,0.006060171
arch_1,Bahd1,0.009097687,-0.014588113
arch_1,Baiap2,0.028873535,0.01590001
arch_1,Baiap2l1,0.030843824,-0.07646558
arch_1,Bak1,0.012507874,0.0051917955
arch_1,Banf1,0.05485822,-0.022498742
arch_1,Banp,0.0073497947,-0.06526005
arch_1,Bap1,0.019267473,-0.033785604
arch_1,Bax,0.044681408,0.007591665
arch_1,Baz1a,0.009042555,-0.022919597
arch_1,Baz1b,0.0344682,-0.029831162
arch_1,Baz2a,0.016320122,-0.06549345
arch_1,Baz2b,0.021184599,-0.052379336
arch_1,Bbc3,0.014773075,-0.008773312
arch_1,Bbip1,0.019220365,-0.0647562
arch_1,Bbox1,0.1404845,-0.051561076
arch_1,Bbx,0.009876827,-0.08283017
arch_1,Bcap29,0.011526018,0.005767842
arch_1,Bcap31,0.12329978,-0.0028281976
arch_1,Bcar1,0.037680585,-0.042664386
arch_1,Bcar3,0.029062986,-0.056956913
arch_1,Bcas2,0.041218884,-0.11182176
arch_1,Bcas3,0.0146348085,-0.047381733
arch_1,Bcat2,0.008686944,-0.089162
arch_1,Bccip,0.07380957,-0.058010932
arch_1,Bche,0.124760464,-0.0105357375
arch_1,Bckdha,0.17759004,-0.072131544
arch_1,Bckdhb,0.05959677,0.00014569238
arch_1,Bckdk,0.008171641,-0.0673759
arch_1,Bcl10,0.017673468,-0.006892449
arch_1,Bcl2l1,0.023370955,-0.07995415
arch_1,Bcl2l11,0.012093272,-0.032276463
arch_1,Bcl2l12,0.0067641092,-0.01593305
arch_1,Bcl2l13,0.030083265,-0.01150376
arch_1,Bcl2l2,0.011817413,-0.045773286
arch_1,Bcl3,0.02980861,0.00532917
arch_1,Bcl6,0.024494603,-0.0693055
arch_1,Bcl7a,0.009722209,-0.06240674
arch_1,Bcl7b,0.03469464,-0.09801794
arch_1,Bcl7c,0.09002147,-0.04099484
arch_1,Bcl9l,0.024559198,-0.049865004
arch_1,Bclaf1,0.062771216,-0.015141351
arch_1,Bco1,0.014971293,0.03563661
arch_1,Bco2,0.010435769,-0.03276142
arch_1,Bcor,0.01615431,-0.035839472
arch_1,Bcorl1,0.0066990494,-0.008725955
arch_1,Bcr,0.025670167,-0.048253074
arch_1,Bcs1l,0.0074008987,-0.014308715
arch_1,Bdh1,0.14957975,-0.12491392
arch_1,Bdh2,0.021243725,-0.03955035
arch_1,Bdp1,0.02610577,-0.06220436
arch_1,Becn1,0.054294016,-0.0627343
arch_1,Bend7,0.006411311,-0.051739533
arch_1,Bet1,0.116505705,-0.08932854
arch_1,Bet1l,0.017880378,-0.03421598
arch_1,Bfar,0.084813744,-0.061830435
arch_1,Bhlhe40,0.1479514,-0.13512434
arch_1,Bhlhe41,0.010643052,-0.016904432
arch_1,Bhmt,0.39709067,-0.21400198
arch_1,Bhmt2,0.17588103,-0.10689388
arch_1,Bicd2,0.006576584,-0.022387097
arch_1,Bicral,0.008139133,-0.031337954
arch_1,Bid,0.012540161,-0.027141301
arch_1,Bik,0.008628209,-0.03281007
arch_1,Bin1,0.012977866,-0.047757898
arch_1,Bin3,0.011696771,0.0035320227
arch_1,Birc2,0.021633325,-0.0072752675
arch_1,Birc3,0.014912551,-0.017456468
arch_1,Birc6,0.0684886,-0.07037222
arch_1,Bivm,0.015208515,0.00806949
arch_1,Blcap,0.01058691,-0.05541335
arch_1,Blmh,0.05215151,-0.052238487
arch_1,Bloc1s1,0.020004455,-0.037728295
arch_1,Bloc1s2,0.020133924,-0.04133169
arch_1,Bloc1s4,0.023704866,0.009969117
arch_1,Bloc1s5,0.030197836,-0.01704468
arch_1,Bloc1s6,0.014045739,-0.028701115
arch_1,Blvra,0.0104086,0.0063242996
arch_1,Blvrb,0.13313162,-0.041805144
arch_1,Blzf1,0.006944598,-0.012848791
arch_1,Bmf,0.009661422,-0.056598183
arch_1,Bmi1,0.016523331,-0.02291153
arch_1,Bmp1,0.08203711,-0.0031150356
arch_1,Bmp2k,0.008776738,-0.009728087
arch_1,Bmp4,0.004447066,-0.034055553
arch_1,Bmpr1a,0.03365095,-0.011860277
arch_1,Bmpr2,0.025751317,0.00073327916
arch_1,Bms1,0.0259169,-0.04522822
arch_1,Bmt2,0.013823033,-0.024606312
arch_1,Bmyc,0.0070710797,-0.0066789575
arch_1,Bnip1,0.021066954,-0.0028519004
arch_1,Bnip2,0.039272428,-0.050447527
arch_1,Bnip3,0.16735284,-0.14901578
arch_1,Bnip3l,0.12883855,-0.096499495
arch_1,Bod1,0.043473776,-0.070428185
arch_1,Bod1l,0.022771468,-0.018529156
arch_1,Bok,0.008615615,-0.060772166
arch_1,Bola1,0.037447188,0.046452854
arch_1,Bola2,0.1467719,-0.07911744
arch_1,Bola3,0.21546732,-0.34597638
arch_1,Bop1,0.011583503,-0.039587803
arch_1,Borcs5,0.01029801,-0.06398226
arch_1,Borcs6,0.006405268,-0.041441932
arch_1,Borcs7,0.025969671,-0.01565171
arch_1,Borcs8,0.026915697,0.0017559296
arch_1,Bpgm,0.014623356,-0.034254067
arch_1,Bphl,0.15899186,-0.0673478
arch_1,Bpnt1,0.06632019,-0.048318814
arch_1,Bptf,0.04737444,-0.039882522
arch_1,Braf,0.013631897,-0.04926102
arch_1,Brap,0.095302515,-0.11688442
arch_1,Brcc3,0.02593934,0.017238794
arch_1,Brd1,0.016526654,-0.04035844
arch_1,Brd2,0.06377853,-0.08035369
arch_1,Brd3,0.04965769,-0.047805782
arch_1,Brd4,0.052826777,-0.12503806
arch_1,Brd7,0.032474175,-0.035409715
arch_1,Brd8,0.01404761,-0.046801522
arch_1,Brd9,0.010792431,0.010502381
arch_1,Brf1,0.024001392,0.052840024
arch_1,Bri3,0.14319238,-0.13695474
arch_1,Bri3bp,0.038687352,-0.06430627
arch_1,Brip1os,0.009485997,-0.05952188
arch_1,Brix1,0.014245319,0.014228841
arch_1,Brk1,0.08355834,-0.10874728
arch_1,Brms1,0.016069133,0.023768792
arch_1,Brox,0.027003776,0.00094949733
arch_1,Brpf1,0.0056194165,-0.055107404
arch_1,Brpf3,0.010426676,-0.05865479
arch_1,Brwd1,0.016472219,-0.03962814
arch_1,Brwd3,0.00888911,-0.03747984
arch_1,Bscl2,0.10020695,-0.03971592
arch_1,Bsdc1,0.039887868,-0.110897034
arch_1,Bsg,0.28864557,-0.12011708
arch_1,Bst2,0.27325797,0.05413207
arch_1,Btaf1,0.01821095,0.045631204
arch_1,Btbd1,0.03633048,-0.05556679
arch_1,Btbd2,0.017780764,-0.03228751
arch_1,Btbd3,0.005527092,-0.04061316
arch_1,Btbd6,0.014105638,-0.04786453
arch_1,Btbd7,0.027960613,-0.03621815
arch_1,Btbd9,0.0121333,-0.050281778
arch_1,Btd,0.06102944,0.05452586
arch_1,Btf3,0.15693177,-0.07256982
arch_1,Btf3l4,0.010938763,-0.0023539616
arch_1,Btg1,0.096662335,-0.11028924
arch_1,Btg2,0.12923418,-0.09702316
arch_1,Btrc,0.01746619,-0.0054224334
arch_1,Bub3,0.02648651,-0.069609664
arch_1,Bud23,0.018023638,-0.01001471
arch_1,Bud31,0.051492773,0.017416935
arch_1,Bysl,0.015465643,-0.016462622
arch_1,Bzw1,0.07558529,-0.095660806
arch_1,Bzw2,0.012063432,0.008690961
arch_1,C030006K11Rik,0.028162783,-0.013036367
arch_1,C130074G19Rik,0.1229091,-0.10466051
arch_1,C1d,0.09702847,-0.06918754
arch_1,C1galt1,0.041645426,-0.04772248
arch_1,C1galt1c1,0.028305208,0.022857733
arch_1,C1qbp,0.0897284,-0.060241345
arch_1,C1ra,0.12426946,0.08152733
arch_1,C1rl,0.13256398,-0.035257306
arch_1,C1s1,0.23773786,-0.07304102
arch_1,C2,0.11109231,0.09254105
arch_1,C2cd2,0.11118802,-0.094158776
arch_1,C2cd2l,0.03465718,-0.040926576
arch_1,C2cd3,0.005898592,-0.029354874
arch_1,C3,1.6514037,0.24611162
arch_1,C330007P06Rik,0.04256775,-0.027323782
arch_1,C330021F23Rik,0.004572005,-0.03431629
arch_1,C4b,0.6745568,0.23839243
arch_1,C4bp,0.51385844,0.031051135
arch_1,C6,0.108862124,0.01666347
arch_1,C730027H18Rik,0.005308948,-0.043588724
arch_1,C77080,0.09238015,-0.08650694
arch_1,C87436,0.0144820195,-0.0332369
arch_1,C8a,0.34695914,-0.025629416
arch_1,C8b,0.2961841,0.04232395
arch_1,C8g,0.46567693,0.2113689
arch_1,C9,0.445992,-0.11494339
arch_1,C920006O11Rik,0.0039641783,-0.048549227
arch_1,C920021L13Rik,0.009529268,-0.0071892515
arch_1,CAAA01118383.1,0.029687505,-0.025335645
arch_1,Cab39,0.055749495,-0.10797088
arch_1,Cab39l,0.05759359,-0.0499632
arch_1,Cabin1,0.005765617,-0.053925958
arch_1,Cables2,0.018742362,-0.05714995
arch_1,Cacfd1,0.036821716,-0.055732604
arch_1,Cactin,0.005917613,-0.050674103
arch_1,Cacul1,0.056442194,-0.056964267
arch_1,Cacybp,0.026285984,-0.043001987
arch_1,Cadm1,0.031139353,-0.01990705
arch_1,Cadps2,0.008617232,-0.06548281
arch_1,Calcoco1,0.013691438,-0.030594379
arch_1,Cald1,0.32093674,-0.101153724
arch_1,Calm1,0.20007391,-0.13774422
arch_1,Calm2,0.12232928,-0.116036125
arch_1,Calm3,0.05891653,-0.06385428
arch_1,Calr,0.5339014,-0.084901676
arch_1,Calu,0.05843062,-0.04584539
arch_1,Camk1,0.012059106,-0.037336864
arch_1,Camk1d,0.07922436,-0.09507724
arch_1,Camk2b,0.005216509,-0.043209225
arch_1,Camk2d,0.01900672,-0.00035431888
arch_1,Camk2g,0.0072548534,-0.04562356
arch_1,Camk2n1,0.16994485,-0.16357557
arch_1,Camkk2,0.011351505,-0.0497499
arch_1,Caml,0.018996129,-0.027650964
arch_1,Camsap1,0.011825003,-0.0033526067
arch_1,Camsap2,0.0109546175,-0.049910355
arch_1,Camsap3,0.013466909,0.03003517
arch_1,Camta1,0.020956617,-0.06717692
arch_1,Camta2,0.0069055124,-0.06132795
arch_1,Cand1,0.053747684,0.03957432
arch_1,Cant1,0.02783003,-0.04671321
arch_1,Canx,0.4110978,0.0261914
arch_1,Cap1,0.0057341387,-0.056253955
arch_1,Capn1,0.012512313,-0.0124761015
arch_1,Capn10,0.013444877,-0.023054514
arch_1,Capn15,0.0057510375,-0.040772624
arch_1,Capn2,0.028951792,-0.0267259
arch_1,Capn7,0.027985862,-0.020763204
arch_1,Capns1,0.11892348,-0.033979192
arch_1,Caprin1,0.12018525,-0.07484784
arch_1,Capza1,0.03046047,-0.03560267
arch_1,Capza2,0.071845874,-0.0646876
arch_1,Capzb,0.09362532,-0.10619391
arch_1,Car1,0.008033747,-0.060044695
arch_1,Car14,0.06629263,-0.014920416
arch_1,Car2,0.007827783,-0.02662078
arch_1,Car3,0.8865698,-0.29757553
arch_1,Car5a,0.047621604,-0.05573306
arch_1,Car8,0.086976886,-0.064930886
arch_1,Card10,0.005712148,-0.04160679
arch_1,Card19,0.012997723,-0.04000272
arch_1,Card6,0.013074294,-0.011390654
arch_1,Carhsp1,0.10587934,-0.050673854
arch_1,Carm1,0.017553171,-0.026172258
arch_1,Carmil1,0.022517968,-0.009966641
arch_1,Carnmt1,0.029580384,-0.00950004
arch_1,Cars,0.041748367,0.10307351
arch_1,Cars2,0.0073271343,-0.043038115
arch_1,Casc3,0.011893383,-0.054377444
arch_1,Casd1,0.035270486,-0.02390425
arch_1,Cask,0.0157165,-0.0057022967
arch_1,Casp3,0.034151264,-0.093984276
arch_1,Casp6,0.03668356,-0.026248386
arch_1,Casp7,0.024890477,-0.045832444
arch_1,Casp8,0.026635593,-0.010499354
arch_1,Casp8ap2,0.00716945,-0.031539228
arch_1,Casp9,0.008489781,-0.062849075
arch_1,Cast,0.05838801,-0.03051332
arch_1,Cat,0.99934536,-0.39009726
arch_1,Cbfa2t2,0.009642573,-0.029316567
arch_1,Cbfb,0.012083726,-0.021272505
arch_1,Cbl,0.0042512235,-0.08333121
arch_1,Cblb,0.009682607,0.014514634
arch_1,Cblc,0.023465697,-0.019605324
arch_1,Cbll1,0.013092323,-0.022072269
arch_1,Cbr1,0.06534471,0.04022333
arch_1,Cbr4,0.035695046,0.033545215
arch_1,Cbs,0.30980206,-0.11766728
arch_1,Cbx1,0.039821368,-0.055398207
arch_1,Cbx2,0.006125457,-0.035747904
arch_1,Cbx3,0.07952455,-0.08731101
arch_1,Cbx4,0.014289814,-0.011771802
arch_1,Cbx5,0.031717766,0.013478376
arch_1,Cby1,0.0060442826,-0.022496775
arch_1,Ccar1,0.03739812,-0.0070931846
arch_1,Ccar2,0.0075879423,-0.05116853
arch_1,Ccdc107,0.086205795,0.03259756
arch_1,Ccdc115,0.008735598,-0.04392244
arch_1,Ccdc117,0.013231166,-0.028773947
arch_1,Ccdc12,0.058075607,0.0049238503
arch_1,Ccdc122,0.021912824,-0.04516238
arch_1,Ccdc124,0.04342056,0.03996029
arch_1,Ccdc125,0.006132727,-0.011717597
arch_1,Ccdc127,0.020397585,-0.024800729
arch_1,Ccdc141,0.012091251,-0.03781922
arch_1,Ccdc152,0.016208747,-0.087911166
arch_1,Ccdc162,0.009369724,-0.01727877
arch_1,Ccdc163,0.005304378,-0.0339744
arch_1,Ccdc167,0.024783863,0.007680228
arch_1,Ccdc174,0.011136178,-0.05022159
